,type,Bathrooms,rooms_available,Electricity,Internet,cluster
1701,2,0.0,0.0,0,0,2
1702,2,0.0,0.0,0,0,2
1703,2,0.0,0.0,0,0,2
1704,2,0.0,0.0,0,0,2
1705,2,0.0,0.0,0,0,2
1706,2,0.0,0.0,0,0,2
1707,2,0.0,0.0,0,0,2
1708,2,0.0,0.0,0,0,2
1709,2,0.0,0.0,0,0,2
1710,1,0.0,0.0,0,0,2
1712,2,0.25,0.38461538461538464,1,1,3
1713,3,0.125,0.38461538461538464,0,0,0
1714,2,0.0,0.07692307692307693,1,1,3
1715,2,0.0,0.15384615384615385,1,1,3
1717,3,0.125,0.38461538461538464,1,1,1
1718,3,0.125,0.3076923076923077,1,1,1
1719,1,0.0,0.0,1,1,3
1724,2,0.125,0.07692307692307693,1,1,3
1746,3,0.0,0.3076923076923077,1,1,1
1747,3,0.0,0.15384615384615385,1,1,1
1748,3,0.125,0.38461538461538464,0,0,0
1749,2,0.125,0.23076923076923078,1,1,3
1750,3,0.125,0.3076923076923077,1,1,1
1751,3,0.125,0.38461538461538464,1,1,1
1752,3,0.25,0.3076923076923077,0,0,0
1753,3,0.0,0.23076923076923078,1,1,1
1754,3,0.0,0.23076923076923078,1,1,1
1755,3,0.125,0.23076923076923078,1,1,1
1756,1,0.0,0.0,1,1,3
1757,1,0.0,0.0,1,1,3
1758,1,0.0,0.0,1,1,3
1760,1,0.0,0.0,1,1,3
1762,2,0.125,0.07692307692307693,1,1,3
1765,2,0.125,0.07692307692307693,1,1,3
1768,2,0.125,0.07692307692307693,1,1,3
1770,2,0.125,0.07692307692307693,1,1,3
1772,2,0.0,0.0,1,1,3
1774,2,0.0,0.0,1,1,3
1775,2,0.0,0.0,0,1,2
1776,2,0.0,0.0,1,1,3
1778,2,0.0,0.0,1,1,3
1779,2,0.125,0.38461538461538464,1,1,3
1780,3,0.0,0.23076923076923078,1,1,1
1784,3,0.125,0.3076923076923077,0,0,0
1785,3,0.125,0.3076923076923077,0,0,0
1786,3,0.25,0.38461538461538464,0,0,0
1790,3,0.25,0.3076923076923077,0,0,0
1791,3,0.25,0.4615384615384616,0,0,0
1793,3,0.25,0.38461538461538464,0,0,0
1795,2,0.25,0.38461538461538464,1,1,3
1796,2,0.0,0.07692307692307693,1,1,3
1798,2,0.0,0.23076923076923078,0,0,2
1799,3,0.0,0.3076923076923077,0,0,0
1800,3,0.0,0.38461538461538464,0,0,0
1801,2,0.0,0.0,0,0,2
1802,2,0.0,0.0,0,0,2
1803,3,0.0,0.0,0,0,0
1804,3,0.0,0.0,0,0,0
1807,3,0.0,0.0,0,0,0
1808,3,0.125,0.3076923076923077,0,0,0
1809,3,0.0,0.0,1,1,1
1810,3,0.125,0.23076923076923078,0,0,0
1811,3,0.125,0.3076923076923077,0,0,0
1812,3,0.0,0.23076923076923078,1,1,1
1813,3,0.125,0.38461538461538464,0,0,0
1814,3,0.125,0.38461538461538464,0,0,0
1815,3,0.125,0.38461538461538464,0,0,0
1816,3,0.0,0.15384615384615385,0,0,0
1817,3,0.0,0.23076923076923078,0,0,0
1818,3,0.125,0.15384615384615385,0,0,0
1819,3,0.25,0.38461538461538464,0,0,0
1820,3,0.125,0.38461538461538464,0,0,0
1821,3,0.125,0.4615384615384616,0,0,0
1822,3,0.125,0.38461538461538464,0,0,0
1823,3,0.0,0.3076923076923077,0,0,0
1828,2,0.0,0.07692307692307693,0,0,2
1829,3,0.0,0.15384615384615385,0,0,0
1830,2,0.0,0.07692307692307693,0,0,2
1831,2,0.0,0.15384615384615385,0,0,2
1832,3,0.0,0.07692307692307693,0,0,0
1833,2,0.0,0.07692307692307693,0,0,2
1834,2,0.0,0.0,0,0,2
1835,2,0.0,0.15384615384615385,0,0,2
1836,3,0.0,0.07692307692307693,0,0,0
1837,2,0.125,0.07692307692307693,0,0,2
1838,2,0.125,0.07692307692307693,0,0,2
1839,2,0.125,0.07692307692307693,0,0,2
1840,3,0.125,0.3076923076923077,0,0,0
1841,2,0.25,0.15384615384615385,0,0,2
1842,2,0.0,0.0,0,0,2
1843,2,0.125,0.07692307692307693,0,0,2
1844,3,0.0,0.15384615384615385,0,0,0
1845,2,0.25,0.15384615384615385,0,0,2
1846,3,0.0,0.07692307692307693,0,0,0
1847,2,0.0,0.07692307692307693,0,0,2
1848,3,0.125,0.07692307692307693,0,0,0
1849,3,0.0,0.0,0,0,0
1850,2,0.0,0.4615384615384616,0,0,2
1851,2,0.0,0.3076923076923077,0,0,2
1852,2,0.0,0.3076923076923077,0,0,2
1853,3,0.0,0.23076923076923078,0,0,0
1854,3,0.0,0.5384615384615385,0,0,0
1855,3,0.0,0.23076923076923078,0,0,0
1856,3,0.0,0.23076923076923078,0,0,0
1857,3,0.0,0.23076923076923078,0,0,0
1858,3,0.0,0.3076923076923077,0,0,0
1859,3,0.0,0.3076923076923077,0,0,0
1860,3,0.0,0.23076923076923078,0,0,0
1861,1,0.0,0.0,0,0,2
1862,3,0.0,0.07692307692307693,0,0,0
1863,3,0.0,0.23076923076923078,0,0,0
1864,3,0.0,0.23076923076923078,0,0,0
1865,3,0.0,0.23076923076923078,0,0,0
1866,2,0.0,0.3076923076923077,0,0,2
1867,3,0.0,0.3076923076923077,0,0,0
1868,3,0.0,0.38461538461538464,0,0,0
1869,2,0.0,0.23076923076923078,0,0,2
1871,3,0.0,0.23076923076923078,0,0,0
1872,3,0.0,0.23076923076923078,0,0,0
1873,3,0.0,0.4615384615384616,0,0,0
1874,3,0.0,0.23076923076923078,0,0,0
1875,3,0.0,0.38461538461538464,0,0,0
1876,3,0.0,0.3076923076923077,0,0,0
1877,3,0.0,0.0,0,0,0
1878,3,0.0,0.23076923076923078,0,0,0
1879,3,0.0,0.23076923076923078,0,0,0
1880,3,0.0,0.23076923076923078,0,0,0
1881,3,0.0,0.23076923076923078,0,0,0
1882,3,0.0,0.38461538461538464,0,0,0
1883,3,0.0,0.3076923076923077,0,0,0
1884,3,0.0,0.38461538461538464,0,0,0
1885,3,0.0,0.38461538461538464,0,0,0
1886,3,0.0,0.23076923076923078,0,0,0
1887,3,0.0,0.38461538461538464,0,0,0
1888,3,0.0,0.38461538461538464,0,0,0
1890,3,0.0,0.23076923076923078,0,0,0
1891,3,0.0,0.8461538461538463,0,0,0
1892,3,0.0,0.5384615384615385,0,0,0
1893,3,0.0,0.0,0,0,0
1894,3,0.0,0.23076923076923078,0,0,0
1895,3,0.0,0.38461538461538464,0,0,0
1896,3,0.0,0.0,0,0,0
1897,3,0.0,0.23076923076923078,0,0,0
1898,3,0.0,0.23076923076923078,0,0,0
1899,3,0.0,0.23076923076923078,0,0,0
1901,3,0.0,0.23076923076923078,0,0,0
1902,3,0.0,0.38461538461538464,0,0,0
1903,3,0.0,0.23076923076923078,0,0,0
1904,3,0.0,0.3076923076923077,0,0,0
1905,3,0.0,0.23076923076923078,0,0,0
1906,3,0.0,0.23076923076923078,0,0,0
1907,3,0.0,0.0,0,0,0
1908,3,0.0,0.38461538461538464,0,0,0
1909,3,0.0,0.38461538461538464,0,0,0
1910,3,0.0,0.23076923076923078,0,0,0
1911,3,0.0,0.07692307692307693,0,0,0
1912,3,0.0,0.23076923076923078,0,0,0
1913,3,0.0,0.38461538461538464,0,0,0
1914,3,0.0,0.0,0,0,0
1915,3,0.0,0.23076923076923078,0,0,0
1916,2,0.0,0.38461538461538464,0,0,2
1917,1,0.0,0.0,0,0,2
1921,1,0.0,0.0,0,0,2
1922,1,0.0,0.0,0,0,2
1925,3,0.0,0.0,0,0,0
1928,1,0.0,0.0,0,0,2
1931,1,0.0,0.0,0,0,2
1934,3,0.0,0.0,0,0,0
1936,3,0.0,0.0,0,0,0
1937,3,0.0,0.15384615384615385,0,0,0
1938,3,0.0,0.15384615384615385,0,0,0
1939,2,0.0,0.0,0,0,2
1943,3,0.0,0.0,0,0,0
1944,2,0.0,0.0,0,0,2
1945,2,0.0,0.0,0,0,2
1946,2,0.0,0.0,0,0,2
1948,2,0.0,0.0,0,0,2
1950,2,0.0,0.0,0,0,2
1951,2,0.0,0.0,0,0,2
1956,3,0.0,0.38461538461538464,0,0,0
1957,3,0.0,0.3076923076923077,0,0,0
1958,2,0.0,0.3076923076923077,0,0,2
1960,3,0.0,0.38461538461538464,0,0,0
1961,3,0.0,0.38461538461538464,0,0,0
1962,3,0.0,0.3076923076923077,0,0,0
1964,3,0.0,0.3076923076923077,0,0,0
1965,2,0.0,0.23076923076923078,0,0,2
1967,3,0.0,0.3076923076923077,0,0,0
1968,3,0.0,0.4615384615384616,0,0,0
1969,3,0.0,0.23076923076923078,0,0,0
1971,3,0.0,0.38461538461538464,0,0,0
1972,3,0.0,0.38461538461538464,0,0,0
1973,1,0.0,0.0,0,0,2
1975,3,0.0,0.0,0,0,0
1976,3,0.0,0.23076923076923078,0,0,0
1978,2,0.0,0.23076923076923078,0,0,2
1979,2,0.0,0.38461538461538464,0,0,2
1980,3,0.0,0.38461538461538464,0,0,0
1981,3,0.0,0.3076923076923077,0,0,0
1982,3,0.0,0.3076923076923077,0,0,0
1983,3,0.0,0.23076923076923078,0,0,0
1984,2,0.0,0.3076923076923077,0,0,2
1985,3,0.0,0.3076923076923077,0,0,0
1986,3,0.0,0.0,0,0,0
1990,2,0.0,0.0,0,0,2
2000,1,0.0,0.0,0,0,2
2001,3,0.0,0.5384615384615385,0,0,0
2002,3,0.0,0.4615384615384616,0,0,0
2003,3,0.0,0.38461538461538464,0,0,0
2005,3,0.0,0.38461538461538464,0,0,0
2006,3,0.0,0.38461538461538464,0,0,0
2022,3,0.0,0.0,0,0,0
2033,3,0.0,0.0,0,0,0
2034,2,0.0,0.07692307692307693,0,0,2
2035,2,0.0,0.07692307692307693,0,0,2
2038,2,0.0,0.4615384615384616,0,0,2
2039,2,0.0,0.3076923076923077,0,0,2
2044,3,0.0,0.0,0,0,0
2050,3,0.0,0.0,0,0,0
2052,3,0.0,0.4615384615384616,0,0,0
2053,2,0.0,0.3076923076923077,0,0,2
2054,1,0.0,0.0,0,0,2
2055,1,0.0,0.0,0,0,2
2056,1,0.0,0.0,0,0,2
2058,1,0.0,0.0,0,0,2
2060,1,0.0,0.0,0,0,2
2061,1,0.0,0.0,0,0,2
2066,1,0.0,0.0,0,0,2
2069,1,0.0,0.0,0,0,2
2073,3,0.0,0.3076923076923077,0,0,0
2074,3,0.0,0.23076923076923078,0,0,0
2075,3,0.0,0.3076923076923077,0,0,0
2076,2,0.0,0.15384615384615385,0,0,2
2077,2,0.0,0.15384615384615385,0,0,2
2078,3,0.0,0.3076923076923077,0,0,0
2079,3,0.0,0.3076923076923077,0,0,0
2080,2,0.0,0.0,0,0,2
2081,1,0.0,0.0,1,1,3
2082,1,0.0,0.0,1,1,3
2083,1,0.0,0.0,1,1,3
2084,1,0.0,0.0,1,1,3
2085,1,0.0,0.0,1,1,3
2086,1,0.0,0.0,1,1,3
2087,1,0.0,0.0,1,1,3
2088,1,0.0,0.0,1,1,3
2089,3,0.0,0.3076923076923077,0,0,0
2090,3,0.0,0.23076923076923078,0,0,0
2091,3,0.0,0.3076923076923077,0,0,0
2092,3,0.0,0.23076923076923078,0,0,0
2093,3,0.0,0.23076923076923078,0,0,0
2094,3,0.0,0.23076923076923078,0,0,0
2095,3,0.0,0.23076923076923078,0,0,0
2096,3,0.0,0.15384615384615385,0,0,0
2097,3,0.0,0.23076923076923078,0,0,0
2099,3,0.0,0.23076923076923078,0,0,0
2100,3,0.0,0.23076923076923078,0,0,0
2101,3,0.0,0.23076923076923078,0,0,0
2102,3,0.0,0.23076923076923078,0,0,0
2103,3,0.0,0.15384615384615385,0,0,0
2104,3,0.0,0.3076923076923077,0,0,0
2105,3,0.125,0.3076923076923077,0,0,0
2106,3,0.125,0.3076923076923077,0,0,0
2107,3,0.0,0.3076923076923077,0,0,0
2108,3,0.125,0.3076923076923077,0,0,0
2109,3,0.0,0.3076923076923077,1,1,1
2110,3,0.0,0.23076923076923078,1,1,1
2111,3,0.25,0.23076923076923078,1,1,1
2112,2,0.0,0.0,0,0,2
2113,2,0.0,0.07692307692307693,0,0,2
2114,2,0.0,0.0,0,0,2
2115,3,0.0,0.23076923076923078,0,0,0
2116,3,0.25,0.38461538461538464,0,0,0
2117,3,0.25,0.6153846153846154,0,0,0
2118,2,0.125,0.07692307692307693,0,1,2
2119,2,0.0,0.15384615384615385,0,0,2
2120,3,0.125,0.38461538461538464,0,0,0
2121,2,0.125,0.38461538461538464,0,0,2
2122,3,0.125,0.38461538461538464,0,0,0
2123,2,0.0,0.15384615384615385,0,0,2
2124,3,0.125,0.0,0,0,0
2125,3,0.125,0.38461538461538464,0,0,0
2126,3,0.0,0.23076923076923078,0,0,0
2127,2,0.0,0.07692307692307693,1,1,3
2129,3,0.0,0.0,0,0,0
2130,3,0.0,0.07692307692307693,0,0,0
2131,3,0.25,0.4615384615384616,0,0,0
2132,3,0.0,0.23076923076923078,1,1,1
2133,2,0.0,0.15384615384615385,1,1,3
2134,2,0.0,0.07692307692307693,1,1,3
2135,3,0.25,0.6923076923076923,1,1,1
2136,3,0.25,0.7692307692307694,1,1,1
2137,3,0.125,0.3076923076923077,1,1,1
2138,3,0.0,0.15384615384615385,1,1,1
2139,3,0.125,0.4615384615384616,1,1,1
2140,3,0.0,0.3076923076923077,1,1,1
2141,3,0.125,0.15384615384615385,0,0,0
2142,1,0.0,0.0,1,1,3
2143,1,0.0,0.0,1,1,3
2146,2,0.0,0.07692307692307693,1,1,3
2147,3,0.0,0.3076923076923077,1,1,1
2148,3,0.25,0.4615384615384616,0,0,0
2149,2,0.25,0.15384615384615385,0,0,2
2150,3,0.25,0.4615384615384616,0,0,0
2151,3,0.125,0.38461538461538464,0,0,0
2153,3,0.125,0.23076923076923078,0,0,0
2154,3,0.125,0.38461538461538464,0,0,0
2155,3,0.0,0.23076923076923078,0,0,0
2156,3,0.125,0.23076923076923078,0,0,0
2157,2,0.0,0.15384615384615385,0,0,2
2158,3,0.25,0.5384615384615385,0,0,0
2159,3,0.25,0.23076923076923078,0,0,0
2162,3,0.125,0.23076923076923078,0,0,0
2163,3,0.25,0.38461538461538464,0,0,0
2164,3,0.125,0.3076923076923077,0,0,0
2165,3,0.125,0.38461538461538464,0,0,0
2166,2,0.0,0.07692307692307693,0,0,2
2167,3,0.0,0.23076923076923078,0,0,0
2168,3,0.125,0.3076923076923077,0,0,0
2169,3,0.25,0.6153846153846154,0,0,0
2172,3,0.25,0.5384615384615385,0,0,0
2173,3,0.25,0.4615384615384616,0,0,0
2175,3,0.0,0.15384615384615385,0,0,0
2176,3,0.0,0.0,0,0,0
2177,1,0.0,0.0,1,1,3
2178,3,0.0,0.23076923076923078,1,1,1
2179,3,0.125,0.23076923076923078,0,0,0
2180,3,0.0,0.23076923076923078,0,0,0
2181,3,0.125,0.15384615384615385,0,0,0
2182,3,0.0,0.15384615384615385,0,0,0
2183,3,0.125,0.38461538461538464,0,0,0
2184,3,0.125,0.38461538461538464,0,0,0
2185,3,0.0,0.23076923076923078,0,0,0
2186,3,0.0,0.23076923076923078,0,0,0
2188,3,0.125,0.38461538461538464,1,1,1
2189,2,0.0,0.0,0,0,2
2190,3,0.0,0.23076923076923078,0,0,0
2192,3,0.0,0.0,0,0,0
2193,3,0.0,0.15384615384615385,0,0,0
2194,1,0.0,0.0,0,0,2
2196,1,0.0,0.0,0,0,2
2198,3,0.125,0.38461538461538464,0,0,0
2199,3,0.125,0.3076923076923077,1,1,1
2201,3,0.25,0.3076923076923077,1,1,1
2203,2,0.0,0.15384615384615385,1,1,3
2210,2,0.25,0.15384615384615385,1,1,3
2216,2,0.0,0.07692307692307693,0,0,2
2217,3,0.0,0.3076923076923077,0,0,0
2218,3,0.0,0.3076923076923077,0,0,0
2219,3,0.125,0.38461538461538464,0,0,0
2220,3,0.125,0.3076923076923077,0,0,0
2221,3,0.125,0.38461538461538464,0,0,0
2222,3,0.125,0.38461538461538464,0,0,0
2223,3,0.0,0.23076923076923078,0,0,0
2224,3,0.125,0.38461538461538464,0,0,0
2225,3,0.0,0.23076923076923078,0,0,0
2226,3,0.125,0.38461538461538464,0,0,0
2227,2,0.125,0.38461538461538464,0,0,2
2228,1,0.0,0.0,1,1,3
2229,1,0.0,0.0,1,1,3
2230,1,0.0,0.0,1,1,3
2231,1,0.0,0.0,1,1,3
2232,1,0.0,0.0,1,1,3
2233,1,0.0,0.0,1,1,3
2234,1,0.0,0.0,1,1,3
2235,1,0.0,0.0,1,1,3
2236,1,0.0,0.0,1,1,3
2237,1,0.0,0.0,1,1,3
2238,1,0.0,0.0,1,1,3
2239,1,0.0,0.0,1,1,3
2240,1,0.0,0.0,1,1,3
2241,1,0.0,0.0,1,1,3
2246,1,0.0,0.0,1,1,3
2247,1,0.0,0.0,1,1,3
2248,1,0.0,0.0,1,1,3
2249,1,0.0,0.0,1,1,3
2250,1,0.0,0.0,1,1,3
2251,1,0.0,0.0,1,1,3
2252,1,0.0,0.0,1,1,3
2253,1,0.0,0.0,1,1,3
2254,1,0.0,0.0,1,1,3
2255,1,0.0,0.0,1,1,3
2256,1,0.0,0.0,1,1,3
2257,1,0.0,0.0,1,1,3
2258,1,0.0,0.0,1,1,3
2262,1,0.0,0.0,1,1,3
2263,2,0.25,0.15384615384615385,1,1,3
2267,3,0.125,0.3076923076923077,1,1,1
2268,3,0.0,0.23076923076923078,1,1,1
2269,3,0.125,0.38461538461538464,1,1,1
2270,3,0.125,0.15384615384615385,1,1,1
2271,2,0.0,0.07692307692307693,1,1,3
2272,2,0.0,0.15384615384615385,1,1,3
2273,2,0.0,0.15384615384615385,1,1,3
2274,3,0.125,0.15384615384615385,1,1,1
2276,2,0.0,0.15384615384615385,1,1,3
2279,2,0.125,0.38461538461538464,1,1,3
2281,3,0.125,0.3076923076923077,1,1,1
2283,1,0.0,0.0,1,1,3
2288,3,0.125,0.3076923076923077,0,0,0
2289,3,0.125,0.38461538461538464,0,0,0
2293,3,0.0,0.23076923076923078,0,0,0
2294,2,0.0,0.0,0,0,2
2295,3,0.0,0.23076923076923078,0,0,0
2296,3,0.125,0.3076923076923077,0,0,0
2297,3,0.125,0.4615384615384616,0,0,0
2298,3,0.125,0.38461538461538464,0,0,0
2299,3,0.0,0.15384615384615385,0,0,0
2300,3,0.125,0.3076923076923077,0,0,0
2302,3,0.0,0.23076923076923078,0,0,0
2303,3,0.0,0.23076923076923078,0,0,0
2304,3,0.25,0.38461538461538464,0,0,0
2305,3,0.125,0.3076923076923077,0,0,0
2306,3,0.25,0.5384615384615385,0,0,0
2309,3,0.125,0.23076923076923078,1,1,1
2310,3,0.0,0.15384615384615385,1,1,1
2311,3,0.25,0.4615384615384616,1,1,1
2312,3,0.0,0.0,1,1,1
2313,3,0.0,0.0,0,0,0
2314,3,0.0,0.07692307692307693,0,0,0
2315,3,0.0,0.0,0,0,0
2316,3,0.125,0.38461538461538464,0,0,0
2317,3,0.25,0.3076923076923077,0,0,0
2318,2,0.125,0.07692307692307693,1,1,3
2320,2,0.0,0.15384615384615385,1,1,3
2321,3,0.0,0.15384615384615385,1,1,1
2322,3,0.125,0.15384615384615385,0,0,0
2323,3,0.0,0.0,0,0,0
2324,3,0.0,0.23076923076923078,0,0,0
2326,3,0.0,0.07692307692307693,0,0,0
2327,2,0.0,0.07692307692307693,0,0,2
2328,3,0.125,0.3076923076923077,0,0,0
2329,2,0.0,0.15384615384615385,0,0,2
2330,3,0.125,0.3076923076923077,0,0,0
2331,3,0.25,0.3076923076923077,0,0,0
2332,3,0.0,0.23076923076923078,0,0,0
2333,3,0.125,0.3076923076923077,0,0,0
2334,3,0.0,0.0,0,0,0
2335,3,0.125,0.3076923076923077,0,0,0
2336,3,0.25,0.3076923076923077,0,0,0
2337,3,0.125,0.38461538461538464,0,0,0
2338,2,0.0,0.07692307692307693,0,0,2
2339,2,0.125,0.07692307692307693,0,0,2
2340,3,0.0,0.15384615384615385,0,0,0
2341,3,0.0,0.0,1,1,1
2342,1,0.0,0.0,1,1,3
2343,3,0.125,0.0,0,0,0
2344,3,0.0,0.23076923076923078,0,0,0
2345,3,0.125,0.15384615384615385,0,0,0
2346,2,0.0,0.15384615384615385,1,1,3
2347,3,0.125,0.23076923076923078,1,1,1
2348,3,0.125,0.23076923076923078,1,1,1
2351,2,0.125,0.07692307692307693,1,1,3
2354,3,0.125,0.23076923076923078,1,1,1
2355,3,0.125,0.0,1,1,1
2356,2,0.125,0.3076923076923077,1,1,3
2357,2,0.125,0.3076923076923077,1,1,3
2358,2,0.25,0.23076923076923078,1,1,3
2359,2,0.125,0.07692307692307693,1,1,3
2362,2,0.0,0.07692307692307693,0,0,2
2363,2,0.0,0.23076923076923078,1,1,3
2365,3,0.0,0.15384615384615385,1,1,1
2366,3,0.25,0.38461538461538464,1,1,1
2367,3,0.125,0.38461538461538464,1,1,1
2368,2,0.0,0.07692307692307693,1,1,3
2369,2,0.125,0.15384615384615385,1,1,3
2370,3,0.0,0.15384615384615385,1,1,1
2371,2,0.0,0.15384615384615385,0,0,2
2372,3,0.0,0.15384615384615385,0,0,0
2373,3,0.0,0.15384615384615385,0,0,0
2374,3,0.0,0.23076923076923078,0,0,0
2375,3,0.125,0.15384615384615385,0,0,0
2377,2,0.0,0.15384615384615385,0,0,2
2378,3,0.25,0.6153846153846154,0,0,0
2379,3,0.125,0.5384615384615385,0,0,0
2380,3,0.0,0.0,0,0,0
2384,2,0.0,0.0,0,0,2
2385,3,0.0,0.23076923076923078,0,0,0
2386,1,0.0,0.0,1,1,3
2387,1,0.0,0.0,1,1,3
2388,1,0.0,0.0,1,1,3
2389,3,0.125,0.15384615384615385,0,0,0
2390,3,0.125,0.3076923076923077,1,1,1
2391,3,0.25,0.38461538461538464,0,0,0
2392,3,0.0,0.15384615384615385,0,0,0
2393,3,0.25,0.3076923076923077,0,0,0
2394,1,0.0,0.0,0,0,2
2395,2,0.0,0.07692307692307693,0,0,2
2396,3,0.125,0.38461538461538464,0,0,0
2397,3,0.125,0.23076923076923078,0,0,0
2398,3,0.0,0.0,0,0,0
2399,3,0.0,0.23076923076923078,1,1,1
2400,3,0.0,0.23076923076923078,1,1,1
2401,3,0.0,0.23076923076923078,1,1,1
2402,3,0.0,0.23076923076923078,1,1,1
2403,3,0.0,0.23076923076923078,1,1,1
2404,3,0.125,0.0,1,1,1
2405,3,0.0,0.23076923076923078,1,1,1
2406,3,0.0,0.0,1,1,1
2407,3,0.0,0.23076923076923078,1,1,1
2408,3,0.0,0.23076923076923078,1,1,1
2409,3,0.0,0.23076923076923078,1,1,1
2410,3,0.125,0.23076923076923078,1,1,1
2411,3,0.125,0.3076923076923077,1,1,1
2412,3,0.125,0.3076923076923077,1,1,1
2413,3,0.125,0.0,0,0,0
2414,3,0.125,0.4615384615384616,0,0,0
2415,2,0.0,0.07692307692307693,0,0,2
2416,3,0.0,0.3076923076923077,0,0,0
2417,3,0.25,0.38461538461538464,1,1,1
2418,3,0.125,0.3076923076923077,1,1,1
2419,3,0.25,0.3076923076923077,1,1,1
2421,3,0.25,0.38461538461538464,1,1,1
2423,3,0.125,0.3076923076923077,1,1,1
2424,3,0.25,0.4615384615384616,1,1,1
2425,3,0.25,0.38461538461538464,1,1,1
2426,3,0.125,0.3076923076923077,1,1,1
2427,3,0.125,0.38461538461538464,1,1,1
2428,3,0.25,0.3076923076923077,1,1,1
2429,3,0.0,0.15384615384615385,1,1,1
2431,3,0.0,0.23076923076923078,0,0,0
2432,3,0.0,0.23076923076923078,0,0,0
2433,3,0.25,0.38461538461538464,1,1,1
2434,3,0.0,0.15384615384615385,0,0,0
2435,3,0.0,0.23076923076923078,1,1,1
2436,3,0.25,0.3076923076923077,0,0,0
2437,3,0.125,0.23076923076923078,0,0,0
2438,3,0.125,0.23076923076923078,1,1,1
2439,3,0.125,0.38461538461538464,1,1,1
2440,3,0.125,0.38461538461538464,1,1,1
2441,3,0.125,0.23076923076923078,1,1,1
2442,3,0.0,0.07692307692307693,1,1,1
2443,2,0.0,0.07692307692307693,1,1,3
2444,3,0.25,0.38461538461538464,1,1,1
2445,3,0.125,0.38461538461538464,1,1,1
2446,3,0.125,0.23076923076923078,0,0,0
2448,1,0.0,0.0,0,0,2
2449,3,0.125,0.3076923076923077,0,0,0
2450,3,0.25,0.5384615384615385,0,0,0
2451,3,0.0,0.0,0,0,0
2452,1,0.0,0.0,1,1,3
2454,3,0.0,0.15384615384615385,0,0,0
2456,3,0.0,0.23076923076923078,1,1,1
2457,3,0.0,0.3076923076923077,1,1,1
2458,3,0.0,0.5384615384615385,1,1,1
2459,3,0.0,0.38461538461538464,1,1,1
2460,3,0.0,0.38461538461538464,1,1,1
2461,3,0.0,0.38461538461538464,1,1,1
2462,3,0.125,0.3076923076923077,1,1,1
2463,3,0.0,0.23076923076923078,1,1,1
2464,3,0.125,0.38461538461538464,1,1,1
2465,3,0.125,0.3076923076923077,1,1,1
2466,3,0.125,0.3076923076923077,1,1,1
2467,3,0.0,0.23076923076923078,0,0,0
2468,3,0.125,0.0,1,1,1
2469,3,0.125,0.07692307692307693,1,1,1
2470,3,0.125,0.0,1,1,1
2473,3,0.125,0.23076923076923078,0,0,0
2474,3,0.125,0.15384615384615385,0,0,0
2475,2,0.0,0.07692307692307693,0,0,2
2477,3,0.25,0.38461538461538464,1,1,1
2478,3,0.25,0.38461538461538464,1,1,1
2479,3,0.125,0.4615384615384616,1,1,1
2481,2,0.0,0.07692307692307693,0,0,2
2483,2,0.0,0.07692307692307693,1,1,3
2484,3,0.0,0.3076923076923077,1,1,1
2485,3,0.0,0.3076923076923077,1,1,1
2487,3,0.125,0.38461538461538464,0,0,0
2490,3,0.125,0.3076923076923077,1,1,1
2491,3,0.0,0.23076923076923078,1,1,1
2492,3,0.125,0.38461538461538464,1,1,1
2493,3,0.125,0.38461538461538464,1,1,1
2494,3,0.125,0.38461538461538464,0,0,0
2495,2,0.0,0.07692307692307693,1,1,3
2500,3,0.0,0.23076923076923078,1,1,1
2501,3,0.125,0.38461538461538464,1,1,1
2504,3,0.25,0.5384615384615385,1,1,1
2505,3,0.0,0.0,0,0,0
2506,3,0.25,0.4615384615384616,1,1,1
2507,3,0.125,0.3076923076923077,0,0,0
2508,2,0.0,0.15384615384615385,0,0,2
2509,2,0.0,0.07692307692307693,0,0,2
2510,3,0.125,0.23076923076923078,0,0,0
2511,3,0.125,0.23076923076923078,1,1,1
2512,3,0.125,0.4615384615384616,0,0,0
2513,3,0.125,0.3076923076923077,0,0,0
2514,3,0.125,0.4615384615384616,1,1,1
2515,2,0.0,0.15384615384615385,0,0,2
2516,2,0.0,0.0,0,0,2
2518,3,0.125,0.23076923076923078,1,1,1
2519,3,0.125,0.3076923076923077,1,1,1
2520,3,0.125,0.3076923076923077,1,1,1
2521,3,0.125,0.3076923076923077,1,1,1
2522,3,0.125,0.3076923076923077,1,1,1
2523,3,0.125,0.3076923076923077,1,1,1
2524,3,0.25,0.3076923076923077,0,0,0
2525,2,0.0,0.07692307692307693,1,1,3
2526,2,0.0,0.3076923076923077,1,1,3
2528,2,0.125,0.15384615384615385,0,0,2
2529,2,0.0,0.07692307692307693,0,0,2
2530,3,0.0,0.0,0,0,0
2531,3,0.0,0.3076923076923077,0,0,0
2532,2,0.0,0.3076923076923077,0,0,2
2533,3,0.0,0.38461538461538464,0,0,0
2534,3,0.0,0.23076923076923078,0,0,0
2535,2,0.125,0.07692307692307693,0,0,2
2536,3,0.0,0.38461538461538464,0,0,0
2540,3,0.125,0.15384615384615385,1,1,1
2541,2,0.125,0.4615384615384616,1,1,3
2542,2,0.125,0.38461538461538464,1,1,3
2543,2,0.125,0.3076923076923077,1,1,3
2544,2,0.125,0.3076923076923077,1,1,3
2545,2,0.125,0.38461538461538464,1,1,3
